,Unnamed: 0,date,text,nagisa_score,laura_score,elisa_score,concordancy,id,text_clean,text_normalized
196,196,2018-04-13 23:46:10,MEU DEUS A REAÇÃO DA JÔ QUANDO DESCOBRIU QUE TEM O RIM COMPATÍVEL SENDO QUE ELA NAO QUER DOAR KKKKKKKKKKKKKKKKKKKKK… https://t.co/EVX7FqJaJA,1.0,1.0,1.0,1.0,196,MEU DEUS A REAÇÃO DA JÔ QUANDO DESCOBRIU QUE TEM O RIM COMPATÍVEL SENDO QUE ELA NAO QUER DOAR KKKKKKKKKKKKKKKKKKKKK…,MEU DEUS A REAÇÃO DA JÔ QUANDO DESCOBRIU QUE TEM O RIM COMPATÍVEL SENDO QUE ELA Não QUER DOAR KKKKKKKKKKKKKKKKKKKKK… 
197,197,2018-04-10 00:56:51,"Finalmente Henrique banana fez alguma coisa!!
Vraaaaaaaaa

 #OOutroLadoDoParaiso",1.0,1.0,1.0,1.0,197,"Finalmente Henrique banana fez alguma coisa!!
Vraaaaaaaaa",Finalmente Henrique banana fez alguma coisa ! ! Vra 
198,198,2018-04-12 00:34:06,#OOutroLadoDoParaiso 1569... Quem.prestou atençao sabe kkkkkkk,1.0,1.0,0.0,1.0,198,1569... Quem.prestou atençao sabe kkkkkkk,1569 ... Quem . Prestou atenção sabe kkkkkkk 
199,199,2018-04-14 01:14:09,"#OOutroLadodoParaíso tenho boas notícias, MARIANO TA VIVÍSSIMO!!!!",1.0,1.0,1.0,1.0,199,"tenho boas notícias, MARIANO TA VIVÍSSIMO!!!!","Tenho boas notícias , MARIANO está VIVÍSSIMO ! ! ! ! "
200,200,2018-04-14 00:55:54,"Vamos fazer um sanduíche?
Eu prefiro um beijo! 💋
#OOutroLadoDoParaiso 
#SextaDetremuraSDV 
#DiadoBeijo",0.0,1.0,1.0,1.0,200,"Vamos fazer um sanduíche?
Eu prefiro um beijo! 💋",Vamos fazer um sanduíche ? Eu prefiro um beijo ! 💋 
201,201,2018-04-10 02:20:38,"Quis cena, hein, amigo.... QE ESSO ✌️✌️

#ooutroladodoparaiso https://t.co/KRvtNfBoBG",1.0,0.0,1.0,1.0,201,"Quis cena, hein, amigo.... QE ESSO ✌️✌️","Quis cena , hein , amigo ... que Esso ✌️✌️ "
202,202,2018-04-13 01:37:01,"Aí Gael ❤️
#OOutroLadodoParaíso",1.0,1.0,1.0,1.0,202,Aí Gael ❤️,Aí Gael ❤️ 
203,203,2018-04-10 01:05:08,O Samuel elogiando o Amaro é qualquer coisa de maravilhoso hahahaha #OOutroLadoDoParaiso,1.0,1.0,1.0,1.0,203,O Samuel elogiando o Amaro é qualquer coisa de maravilhoso hahahaha,O Samuel elogiando o Amaro é qualquer coisa de maravilhoso hahahaha 
204,204,2018-04-11 01:39:39,"""Você quer um suco? Vai tomar na sua casa..""

Clara maravilhosa hahahaha
 #OOutroLadoDoParaiso",1.0,0.0,1.0,1.0,204,"""Você quer um suco? Vai tomar na sua casa..""

Clara maravilhosa hahahaha",""" Você quer um suco ? Vai tomar na sua casa ... "" Clara maravilhosa hahahaha "
205,205,2018-04-11 00:49:39,"Manas, esse sapão delícia só de cueca todo tatuado e mega forte na novela é o Felipe Tito!? ME SOCORRE PQ TÔ SEDENTA #OOutroLadoDoParaíso",1.0,0.0,1.0,1.0,205,"Manas, esse sapão delícia só de cueca todo tatuado e mega forte na novela é o Felipe Tito!? ME SOCORRE PQ TÔ SEDENTA","Manas , esse sapão delícia só de cueca todo tatuado e mega forte na novela é o Felipe Tito ! ? ME SOCORRE porque TÔ SEDENTA "
206,206,2018-04-14 00:24:52,"Que sequência incrível essa da Beth, que mãezona, que mulher!!😢😢😢😢 #Ooutroladodoparaiso",1.0,-1.0,1.0,1.0,206,"Que sequência incrível essa da Beth, que mãezona, que mulher!!😢😢😢😢","Que sequência incrível essa da Beth , que mãezinha , que mulher ! ! 😢😢😢😢 "
207,207,2018-04-11 00:55:45,"""Bonito.... Bonito, eu gostei"" (Sophia)
😂😂😂😂😂😂

#OOutroLadoDoParaíso",1.0,0.0,1.0,1.0,207,"""Bonito.... Bonito, eu gostei"" (Sophia)
😂😂😂😂😂😂",""" Bonito ... Bonito , eu gostei "" ( Sophia ) 😂😂😂😂😂😂 "
208,208,2018-04-10 01:26:12,Espero q esse pedido de perdão seja verdadeiro ❤️ #OoutroLadoDoParaíso,1.0,1.0,1.0,1.0,208,Espero q esse pedido de perdão seja verdadeiro ❤️,Espero que esse pedido de perdão seja verdadeiro ❤️ 
209,209,2018-04-13 00:39:09,"Vai em paz, coach! #OOutroLadodoParaíso",0.0,1.0,1.0,1.0,209,"Vai em paz, coach!","Vai em paz , Coco ! "
210,210,2018-04-11 00:48:12,Bruno cobrando o acordo e sedento pela Raquel. kkkk #OOutroLadoDoParaiso  #bruquel,1.0,0.0,1.0,1.0,210,Bruno cobrando o acordo e sedento pela Raquel. kkkk,Bruno cobrando o acordo e sedento pela Raquel . Kick 
211,211,2018-04-12 00:25:50,"A mascara da Jô caiu Hahahaha

#OOutroLadoDoParaiso",1.0,1.0,1.0,1.0,211,A mascara da Jô caiu Hahahaha,A mascara da Jô caiu Hahahaha 
212,212,2018-04-10 01:25:34,Que lição de vida essa cena da novela #OOutroLadoDoParaiso,1.0,1.0,1.0,1.0,212,Que lição de vida essa cena da novela,Que lição de vida essa cena da novela 
213,213,2018-04-12 00:57:59,um xodó desse bicho #OOutroLadoDoParaiso https://t.co/lWPLUGEL3W,0.0,1.0,1.0,1.0,213,um xodó desse bicho,Um xodó desse bicho 
214,214,2018-04-12 00:25:46,GENTE A JÔ SENDO DESMASCARADA #OOutroLadoDoParaiso,1.0,1.0,0.0,1.0,214,GENTE A JÔ SENDO DESMASCARADA,GENTE A JÔ SENDO DESMASCARADA 
215,215,2018-04-14 00:56:56,"Quando você voltar eu estarei aqui de braços abertos, pq eu te amo - Renan
MEU BENAN TA MAIS VIVO DO QUE NUNCA❤ #OOutroLadoDoParaíso",1.0,1.0,1.0,1.0,215,"Quando você voltar eu estarei aqui de braços abertos, pq eu te amo - Renan
MEU BENAN TA MAIS VIVO DO QUE NUNCA❤","Quando você voltar eu estarei aqui de braços abertos , porque eu te amo - Renan MEU Benin está MAIS VIVO DO QUE NUNCA❤ "
216,216,2018-04-13 01:12:22,"Patrick é o man mais lindo e com mais personalidade
 #OOutroLadoDoParaiso",1.0,1.0,1.0,1.0,216,Patrick é o man mais lindo e com mais personalidade,Patrick é o Man mais lindo e com mais personalidade 
217,217,2018-04-10 00:54:22,Eu já vi vários papéis do @fragosothiago e o Patrick é um dos melhores de sua carreira. #OOutroLadoDoParaiso,1.0,1.0,1.0,1.0,217,Eu já vi vários papéis do  e o Patrick é um dos melhores de sua carreira.,Eu já vi vários papéis do e o Patrick é um dos melhores de sua carreira . 
218,218,2018-04-11 01:07:12,"Hum, até a q novela tá interessante hoje
#OOutroLadodoParaíso https://t.co/MiZ3wKPE6s",1.0,0.0,1.0,1.0,218,"Hum, até a q novela tá interessante hoje","( expectativa ) , até a que novela tá interessante hoje "
219,219,2018-04-11 01:31:29,#OOutroLadoDoParaiso Thiago Fragoso devia ser património Cultural QUE HOMEM MIGOS,1.0,0.0,1.0,1.0,219,Thiago Fragoso devia ser património Cultural QUE HOMEM MIGOS,Thiago Fragoso devia ser património Cultural QUE HOMEM Amigos 
220,220,2018-04-10 01:36:33,Nádia deixando o preconceito de lado #OOutroLadoDoParaíso,1.0,0.0,1.0,1.0,220,Nádia deixando o preconceito de lado,Nádia deixando o preconceito de lado 
221,221,2018-04-10 00:36:20,Gael mudou pra melhor #OOutroLadoDoParaíso,1.0,1.0,1.0,1.0,221,Gael mudou pra melhor,Gael mudou pra melhor 
222,222,2018-04-12 00:25:24,Kkkkkkk olha o medo da Jô!!! #OOutroLadoDoParaíso,1.0,1.0,1.0,1.0,222,Kkkkkkk olha o medo da Jô!!!,Kkkkkkk olha o medo da Jô ! ! ! 
223,223,2018-04-12 00:34:36,Um cenão com um musicão! #OOutroLadoDoParaíso,1.0,1.0,1.0,1.0,223,Um cenão com um musicão!,Um senão com um moscão ! 
224,224,2018-04-13 21:52:33,Numa próxima novela q tiver a Bianca Bin e o Sérgio Guizé serem um casal vou shippar eles pois os dois tem química #OOutroLadoDoParaiso,1.0,1.0,1.0,1.0,224,Numa próxima novela q tiver a Bianca Bin e o Sérgio Guizé serem um casal vou shippar eles pois os dois tem química,Numa próxima novela que tiver a Bianca Bin e o Sérgio Guizo serem um casal vou chispar eles pois os dois tem química 
225,225,2018-04-13 00:50:09,bate nelaaaa #OoutroLadoDoParaíso,1.0,-1.0,1.0,1.0,225,bate nelaaaa,Bate nela 
226,226,2018-04-14 00:26:46,"""Brigada, doutor."" (Beth)
❤️Glória Pires ❤️#OOutroLadoDoParaiso https://t.co/YeCoS2X0dQ",1.0,0.0,1.0,1.0,226,"""Brigada, doutor."" (Beth)
❤️Glória Pires ❤️",""" Brigada , doutor . "" ( Beth ) ❤️Glória Pires ❤️ "
227,227,2018-04-10 01:28:26,Que pizzaria é essa gente?????? #OOutroLadoDoParaiso,1.0,0.0,1.0,1.0,227,Que pizzaria é essa gente??????,Que pizzaria é essa gente ? ? ? ? ? ? 
228,228,2018-04-10 01:01:41,A CLARA AMA O GAEL SIM! #OOutroLadoDoParaiso,1.0,1.0,0.0,1.0,228,A CLARA AMA O GAEL SIM!,A CLARA AMA O Gael SIM ! 
229,229,2018-04-11 00:43:16,"Samuel, mãe dele super engraçada e a música do #PabloVitar relaxam meu final de noite!
#OoutroLadoDoParaíso",1.0,0.0,1.0,1.0,229,"Samuel, mãe dele super engraçada e a música do  relaxam meu final de noite!","Samuel , mãe dele super engraçada e a música do relaxam meu final de noite ! "
230,230,2018-04-14 02:35:06,"Papai do Céu, me abençoa com um homem igual o Patrick, por favor 🙏🏻 #OOutroLadoDoParaiso",1.0,1.0,1.0,1.0,230,"Papai do Céu, me abençoa com um homem igual o Patrick, por favor 🙏🏻","Papai do Céu , me abençoa com um homem igual o Patrick , por favor 🙏🏻 "
231,231,2018-04-11 01:17:52,"Essa novela 😻
#OOutroLadoDoParaíso",1.0,0.0,1.0,1.0,231,Essa novela 😻,Essa novela 😻 
232,232,2018-04-10 00:29:41,"Eu quero que alguém me ame igual o Patrick ama a Clara
Aliás quero um Patrick pra mim olha que amor olha esse olhin… https://t.co/PjJKjuLeDq",1.0,1.0,1.0,1.0,232,"Eu quero que alguém me ame igual o Patrick ama a Clara
Aliás quero um Patrick pra mim olha que amor olha esse olhin…",Eu quero que alguém me ame igual o Patrick ama a Clara Aliás quero um Patrick pra mim olha que amor olha esse olhin… 
233,233,2018-04-13 01:30:44,agora a bonita vai tratar o nicolau bem #OOutroLadoDoParaíso,1.0,1.0,0.0,1.0,233,agora a bonita vai tratar o nicolau bem,Agora a bonita vai tratar o Nicolau bem 
234,234,2018-04-13 00:50:18,"Até que enfimmmm um tapaaa
#OoutroLadoDoParaiso",1.0,0.0,1.0,1.0,234,Até que enfimmmm um tapaaa,Até que enfimmmm um tapava 
235,235,2018-04-12 00:21:15,Precisava de uma Dona Mercedes na minha vida para me benzer e mostrar os caminho #OOutroLadoDoParaíso,1.0,1.0,1.0,1.0,235,Precisava de uma Dona Mercedes na minha vida para me benzer e mostrar os caminho,Precisava de uma Dona Mercedes na minha vida para me benzer e mostrar os caminho 
236,236,2018-04-13 01:07:27,Vai Patrick! Vai buscar Beatriz pra salvar a Clara! #OOutroLadodoParaiso,1.0,0.0,1.0,1.0,236,Vai Patrick! Vai buscar Beatriz pra salvar a Clara!,Vai Patrick ! Vai buscar Beatriz pra salvar a Clara ! 
237,237,2018-04-13 00:38:50,Mais uma vez o IFES me impedindo de aproveitar as coisas boas da vida/ver a Gloria atuar❤ #OOutroLadoDoParaíso,1.0,1.0,1.0,1.0,237,Mais uma vez o IFES me impedindo de aproveitar as coisas boas da vida/ver a Gloria atuar❤,Mais uma vez o Bifes me impedindo de aproveitar as coisas boas da vida/ver a Glória atuar❤ 
238,238,2018-04-13 01:27:43,"MDS TOMA ADRIANA , A JÔ Q TU AMAVA #OOutroLadodoParaíso",1.0,0.0,1.0,1.0,238,"MDS TOMA ADRIANA , A JÔ Q TU AMAVA","Modos TOMA Adriana , A JÔ que TU AMAVA "
239,239,2018-04-11 01:38:19,"Patrick promete à Clara que vencerá os embustes  e ele cumprirá a promessa. Patrick é gênio.
#OOutroLadoDoParaiso… https://t.co/giJHXy5GgP",1.0,0.0,1.0,1.0,239,"Patrick promete à Clara que vencerá os embustes  e ele cumprirá a promessa. Patrick é gênio.
…",Patrick promete à Clara que vencerá os embustes e ele cumprirá a promessa . Patrick é gênio . … 
240,240,2018-04-13 04:31:18,"#PatrickXRaquel
#OOutroLadoDoParaíso
Eu shippo",1.0,1.0,1.0,1.0,240,Eu shippo,Eu Zippo 
241,241,2018-04-14 00:26:33,"Hahahahaha! Força Fernanda Montenegro, estamos com você querida 🌹😘✊🏾 #OOutroLadoDoParaíso https://t.co/8s9bXDxGbL",1.0,1.0,1.0,1.0,241,"Hahahahaha! Força Fernanda Montenegro, estamos com você querida 🌹😘✊🏾","Hahahahaha ! Força Fernanda Montenegro , estamos com você querida 🌹😘✊🏾 "
242,242,2018-04-12 00:26:04,caiu a máscara da Jô #OOutroLadoDoParaiso,1.0,1.0,0.0,1.0,242,caiu a máscara da Jô,Caiu a máscara da Jô 
243,243,2018-04-11 01:02:51,A Cléo tem o mesmo dom da avó 😍😍 #OOutroLadoDoParaíso,1.0,0.0,1.0,1.0,243,A Cléo tem o mesmo dom da avó 😍😍,A Cléo tem o mesmo dom da avó 😍😍 
244,244,2018-04-10 00:09:09,Já pode começar #OOutroLadoDoParaiso,1.0,0.0,1.0,1.0,244,Já pode começar,Já pode começar 
245,245,2018-04-10 01:12:03,Eliane com esse bebê tomara que eu exploda de amor 😍 #OoutroLadoDoParaíso,1.0,1.0,1.0,1.0,245,Eliane com esse bebê tomara que eu exploda de amor 😍,Eliane com esse bebê tomara que eu exploda de amor 😍 
246,246,2018-04-10 01:40:15,"Meu. ..eu amo esse instrumental mas nunca acho a versão oficial ,só no YouTube editada ...
#OOutroLadoDoParaiso https://t.co/xiP1sLarl1",1.0,1.0,1.0,1.0,246,"Meu. ..eu amo esse instrumental mas nunca acho a versão oficial ,só no YouTube editada ...","Meu . ... eu amo esse instrumental mas nunca acho a versão oficial , só no YouTube editada ... "
247,247,2018-04-14 00:19:14,"""Mariano tá morto; foi minha mãe quem matou!"". Wow!! #Ooutroladodoparaiso",,,,,247,"""Mariano tá morto; foi minha mãe quem matou!"". Wow!!",""" Mariano tá morto ; foi minha mãe quem matou ! "" . Wow ! ! "
248,248,2018-04-17 01:45:29,@ZAMENZA @musajanuza Ficou sensacional pois ele pos visualmente o que sentimos emocionalmente quando estamos encont… https://t.co/CyabN7eC0e,,,,,248,Ficou sensacional pois ele pos visualmente o que sentimos emocionalmente quando estamos encont…,Ficou sensacional pois ele pós visualmente o que sentimos emocionalmente quando estamos encont… 
249,249,2018-04-14 00:21:03,Essa novela cada dia que passa fica melhor #OOutroLadoDoParaíso,,,,,249,Essa novela cada dia que passa fica melhor,Essa novela cada dia que passa fica melhor 
250,250,2018-04-15 01:21:14,"Eu tô amando essa fase da Cândida

Mas não vou negar que eu tô morrendo de saudade daquela fase da novela que ela f… https://t.co/ifrwHsBU1m",,,,,250,"Eu tô amando essa fase da Cândida

Mas não vou negar que eu tô morrendo de saudade daquela fase da novela que ela f…",Eu tô amando essa fase da Cândida Mas não vou negar que eu tô morrendo de saudade daquela fase da novela que ela f… 
251,251,2018-04-17 01:11:25,Socorro com essa cena de #OOutroLadoDoParaiso ❤️❤️❤️❤️❤️❤️ https://t.co/NLU5bU5jzb,,,,,251,Socorro com essa cena de  ❤️❤️❤️❤️❤️❤️,Socorro com essa cena de ❤️❤️❤️❤️❤️❤️ 
252,252,2018-04-10 01:36:18,"Xodó é fofinho kkk 

Samuel vai lá flertar com ele  #ooutroladodoparaiso",,,,,252,"Xodó é fofinho kkk 

Samuel vai lá flertar com ele",Xodó é fofinho kcs Samuel vai lá flertar com ele 
253,253,2018-04-11 00:38:52,Nossa! Que entregador de pizza é esse? Tô apaixonada por ele junto com o Samuel. #OOutroLadoDoParaiso,,,,,253,Nossa! Que entregador de pizza é esse? Tô apaixonada por ele junto com o Samuel.,Nossa ! Que entregador de pizza é esse ? Tô apaixonada por ele junto com o Samuel . 
254,254,2018-04-15 01:22:20,MEU MARIANO ESTÁ VIVOOOO #OOutroLadoDoParaiso,,,,,254,MEU MARIANO ESTÁ VIVOOOO,MEU MARIANO ESTÁ VivoBook 
255,255,2018-04-13 01:31:18,"Adriana vai começar a dar valor pro Nicolau awnnnn 😍
#OOutroLadoDoParaiso 📺",,,,,255,"Adriana vai começar a dar valor pro Nicolau awnnnn 😍
 📺",Adriana vai começar a dar valor pro Nicolau Annan 😍 📺 
256,256,2018-04-11 00:43:39,Vai tigrão! cura gay é o c** #OOutroLadoDoParaiso,,,,,256,Vai tigrão! cura gay é o c**,Vai tigrão ! cura gay é o com** 
257,257,2018-04-11 01:31:11,"Patrick eu te venerooooo!
#OOutroLadoDoParaiso",,,,,257,Patrick eu te venerooooo!,Patrick eu te venero ! 
258,258,2018-04-13 00:50:56,"SOCORRO OLHA ESSE TAPÃO, BETH 10000 X JÔ 0,0 #OOutroLadoDoParaíso https://t.co/q4McYPiBuP",,,,,258,"SOCORRO OLHA ESSE TAPÃO, BETH 10000 X JÔ 0,0","SOCORRO OLHA ESSE Tavão , Beth 10000 X JÔ 0,0 "
259,259,2018-04-17 01:09:26,Que lindo o buquê que a Raquel deu pro Bruno!! 😍 #OOutroLadoDoParaíso,,,,,259,Que lindo o buquê que a Raquel deu pro Bruno!! 😍,Que lindo o buquê que a Raquel deu pro Bruno ! ! 😍 
260,260,2018-04-14 01:23:45,"Henrique: ""Você é uma mulher extraordinária""
Beth: ""Você é o melhor pai do mundo""
LINDOS, QUE CASALZÃO! ❤❤ #OOutroLadoDoParaíso",,,,,260,"Henrique: ""Você é uma mulher extraordinária""
Beth: ""Você é o melhor pai do mundo""
LINDOS, QUE CASALZÃO! ❤❤","Henrique : "" Você é uma mulher extraordinária "" Beth : "" Você é o melhor pai do mundo "" LINDOS , QUE Casarão ! ❤❤ "
261,261,2018-04-17 01:09:04,Raquel lindíssima falou tudo #OOutroLadoDoParaiso,,,,,261,Raquel lindíssima falou tudo,Raquel lindíssima falou tudo 
262,262,2018-04-10 00:30:56,"#OOutroLadoDoParaíso tudo que vai, volta então o lindíssimo Patrick vai voltar pra ela.",,,,,262,"tudo que vai, volta então o lindíssimo Patrick vai voltar pra ela.","Tudo que vai , volta então o lindíssimo Patrick vai voltar pra ela . "
263,263,2018-04-11 00:47:52,Morta hahahahhaahahwhahahhahahsshshs #OOutroLadoDoParaiso,,,,,263,Morta hahahahhaahahwhahahhahahsshshs,Morta hahahahhaahahwhahahhahahsshshs 
264,264,2018-04-17 01:44:13,#OOutroLadoDoParaiso Essas cenas do Patrick advogando. Só me faz amar ainda mais o Direito... 😍😍 Que cenas Brasil. 👏👏👏👏 🎓❤❤📚,,,,,264,Essas cenas do Patrick advogando. Só me faz amar ainda mais o Direito... 😍😍 Que cenas Brasil. 👏👏👏👏 🎓❤❤📚,Essas cenas do Patrick advogando . Só me faz amar ainda mais o Direito ... 😍😍 Que cenas Brasil . 👏👏👏👏 🎓❤❤📚 
265,265,2018-04-10 01:29:45,O Samuel 😂😂😂😂 #OOutroLadoDoParaiso,,,,,265,O Samuel 😂😂😂😂,O Samuel 😂😂😂😂 
266,266,2018-04-10 01:28:56,Um entregador de pizza desses não vem aqui em casa...hahaha #OOutroLadoDoParaíso,,,,,266,Um entregador de pizza desses não vem aqui em casa...hahaha,Um entregador de pizza desses não vem aqui em casa ... havana 
267,267,2018-04-13 01:07:46,"@sophiaabrahao Tá gostando do capítulo de hoje, @sophiaabrahao? 😄 #OOutroLadoDoParaíso",,,,,267,"Tá gostando do capítulo de hoje, ? 😄","Tá gostando do capítulo de hoje , ? 😄 "
268,268,2018-04-17 00:24:39,"Desirée, a diaba! ❤ #OOutroLadoDoParaiso",,,,,268,"Desirée, a diaba! ❤","Desiree , a diaba ! ❤ "
269,269,2018-04-10 01:38:02,Xodó brinca de ser gato  #OOutroLadoDoParaiso,,,,,269,Xodó brinca de ser gato,Xodó brinca de ser gato 
270,270,2018-04-10 01:25:13,"(ಥ_ಥ) que cena linda (ಥ_ಥ)
#OOutroLadoDoParaiso",,,,,270,(ಥ_ಥ) que cena linda (ಥ_ಥ),( ಥ_ಥ ) que cena linda ( ಥ_ಥ ) 
271,271,2018-04-10 01:19:12,"Dona Nádia é muito sem noção cara, morro de rir 😂😂
#Ooutroladodoparaíso",,,,,271,"Dona Nádia é muito sem noção cara, morro de rir 😂😂","Dona Nádia é muito sem noção cara , morro de rir 😂😂 "
272,272,2018-04-13 01:40:48,"GAEL: ""Mariano tá morto, e foi minha mãe que o matou""
eu: agora sim eu botei fé no Gael
 #OOutroLadoDoParaiso",,,,,272,"GAEL: ""Mariano tá morto, e foi minha mãe que o matou""
eu: agora sim eu botei fé no Gael","Gael : "" Mariano tá morto , e foi minha mãe que o matou "" eu : agora sim eu botei fé no Gael "
273,273,2018-04-17 02:27:48,Lindo esse ensaio da Bella Piero que está colhendo merecidos frutos pelo sucesso da Laura em #OOutroLadoDoParaíso!… https://t.co/LYsfCWFqPo,,,,,273,Lindo esse ensaio da Bella Piero que está colhendo merecidos frutos pelo sucesso da Laura em …,Lindo esse ensaio da Bella Pierro que está colhendo merecidos frutos pelo sucesso da Laura em … 
274,274,2018-04-17 01:05:39,"""Aceita, vai q morre"" mano 😂😂😂 #OOutroLadoDoParaíso",,,,,274,"""Aceita, vai q morre"" mano 😂😂😂",""" Aceita , vai que morre "" mano 😂😂😂 "
275,275,2018-04-10 00:55:30,#OOutroLadoDoParaíso na vida eu sou igual Fabiana e Renato sonho com dinheiro e ando com uns trocados no bolso quando sobra 😂😂😂😂😂,,,,,275,na vida eu sou igual Fabiana e Renato sonho com dinheiro e ando com uns trocados no bolso quando sobra 😂😂😂😂😂,Na vida eu sou igual Fabiana e Renato sonho com dinheiro e ando com uns trocados no bolso quando sobra 😂😂😂😂😂 
276,276,2018-04-11 00:58:45,Xodó é gato demais  #OOutroLadoDoParaíso,,,,,276,Xodó é gato demais,Xodó é gato demais 
277,277,2018-04-15 01:11:49,Cena linda e de uma delicadeza ímpar. Fernanda Montenegro e Caio Paduan magistrais ♥️ #OOutroLadoDoParaíso,,,,,277,Cena linda e de uma delicadeza ímpar. Fernanda Montenegro e Caio Paduan magistrais ♥️,Cena linda e de uma delicadeza ímpar . Fernanda Montenegro e Caio Paduano magistrais ♥️ 
278,278,2018-04-10 01:33:20,Eu to toda arrepiada com essa cena #OOutroLadoDoParaiso,,,,,278,Eu to toda arrepiada com essa cena,Eu estou toda arrepiada com essa cena 
279,279,2018-04-10 01:26:12,Tigrinha mama igual ao pai S2 #OOutroLadoDoParaiso #gulosa,,,,,279,Tigrinha mama igual ao pai S2,Tigrina mama igual ao pai S2 
280,280,2018-04-13 01:30:54,"Até eu que, sou trouxa, quero! Hahahahahahahahaha #OOutroLadoDoParaiso",,,,,280,"Até eu que, sou trouxa, quero! Hahahahahahahahaha","Até eu que , sou trouxa , quero ! Hahahahahahahahaha "
281,281,2018-04-13 01:32:45,"#OOutroLadoDoParaíso
DONA PIRES A SENHORA É DESTRUIDORA",,,,,281,DONA PIRES A SENHORA É DESTRUIDORA,DONA PIRES A SENHORA É DESTRUIDORA 
282,282,2018-04-10 01:03:14,"Eu espero que o final seja Clarick, eles são tão lindos juntos #OOutroLadoDoParaíso",,,,,282,"Eu espero que o final seja Clarick, eles são tão lindos juntos","Eu espero que o final seja Clarice , eles são tão lindos juntos "
283,283,2018-04-17 00:55:53,Gael virou o mocinho e o doutor vilão. Foi a única coisa que gostei na novela #OOutroLadoDoParaiso,,,,,283,Gael virou o mocinho e o doutor vilão. Foi a única coisa que gostei na novela,Gael virou o mocinho e o doutor vilão . Foi a única coisa que gostei na novela 
284,284,2018-04-12 22:17:35,@CaioPaduan Coisa mais rica dá minha vida amooo 💗 de paixão esse casalzão nunca visto antes tamanha sintonia… https://t.co/JBIvl8AQYE,,,,,284,Coisa mais rica dá minha vida amooo 💗 de paixão esse casalzão nunca visto antes tamanha sintonia…,Coisa mais rica dá minha vida amo 💗 de paixão esse casarão nunca visto antes tamanha sintonia… 
285,285,2018-04-11 00:35:57,AMO as recaídas gay do Samuel hahah #OOutroLadoDoParaiso,,,,,285,AMO as recaídas gay do Samuel hahah,AMO as recaídas gay do Samuel Haia 
286,286,2018-04-10 00:57:19,pisa menos Henrique #OoutroLadoDoParaíso,,,,,286,pisa menos Henrique,Pisa menos Henrique 
287,287,2018-04-17 00:12:10,"Essa novela vai tá muito boa hoje!!
#OOutroLadodoParaíso",,,,,287,Essa novela vai tá muito boa hoje!!,Essa novela vai tá muito boa hoje ! ! 
288,288,2018-04-10 00:43:11,Melhor casal esse samuel e cido kkkkkkkkkk #OOutroLadoDoParaiso,,,,,288,Melhor casal esse samuel e cido kkkkkkkkkk,Melhor casal esse Samuel e sido kkkkkkkkkk 
289,289,2018-04-10 00:41:05,"""uma doida que deixou uma fortuna pra outra doida"" 

😂😂😂😂😂😂

#OOutroLadoDoParaiso",,,,,289,"""uma doida que deixou uma fortuna pra outra doida"" 

😂😂😂😂😂😂",""" uma doida que deixou uma fortuna pra outra doida "" 😂😂😂😂😂😂 "
290,290,2018-04-17 01:10:23,"Ué, acabou a luz 🤔 hahahahaha! Tá né, Raquel e Bruno casal voltou, pelo menos isso!  #OOutroLadodoParaíso",,,,,290,"Ué, acabou a luz 🤔 hahahahaha! Tá né, Raquel e Bruno casal voltou, pelo menos isso!","Ué , acabou a luz 🤔 hahahahaha ! Tá né , Raquel e Bruno casal voltou , pelo menos isso ! "
291,291,2018-04-15 01:17:37,Skskskskskksksksksksksks mds #OoutroLadoDoParaiso,,,,,291,Skskskskskksksksksksksks mds,Skskskskskksksksksksksks modos 
292,292,2018-04-15 01:02:39,"Cada dia que passa, eu me apaixono mais pelo Xodó, que homem! #OOutroLadoDoParaiso",,,,,292,"Cada dia que passa, eu me apaixono mais pelo Xodó, que homem!","Cada dia que passa , eu me apaixono mais pelo Xodó , que homem ! "
293,293,2018-04-08 01:57:20,Alguém passa aí pfv o insta desse ator maravilhoso que faz o Ademir obg  #OOutroLadoDoParaiso,,,,,293,Alguém passa aí pfv o insta desse ator maravilhoso que faz o Ademir obg,Alguém passa aí ppb o insta desse ator maravilhoso que faz o Ademir obrigado 
294,294,2018-04-13 00:36:20,Que cena maravilhosa! #OOutroLadoDoParaiso,,,,,294,Que cena maravilhosa!,Que cena maravilhosa ! 
295,295,2018-04-10 01:05:07,"Voce ta dando em cima do portuga ? Kkkkkkkkkkkkkk ai ai Gaeeeell
#OOutroLadoDoParaíso",,,,,295,Voce ta dando em cima do portuga ? Kkkkkkkkkkkkkk ai ai Gaeeeell,Você está dando em cima do portuga ? Kkkkkkkkkkkkkk ai ai Gaell 
296,296,2018-04-15 00:42:50,"Gente, que linda que a @erikajanuza tá na novela hj  #OOutroLadoDoParaíso",,,,,296,"Gente, que linda que a  tá na novela hj","Gente , que linda que a tá na novela hoje "
297,297,2018-04-17 00:22:54,"MEU MARIANO TA VIVOOOOOO 
AAAAAAAAAH 😍 #OOutroLadoDoParaiso",,,,,297,"MEU MARIANO TA VIVOOOOOO 
AAAAAAAAAH 😍",MEU MARIANO está VIVOOOOOO AAAAAAAAAH 😍 
