date,text,nagisa_score,laura_score,elisa_score,concordancy
2018-04-12 00:37:18,"Gael encontrou o brinco do Mariano,pior de tudo é saber que tua mãe é uma assassina #OOutroLadoDoParaiso",-1,-1,0,-1
2018-04-13 01:09:22,o autor não pode fazer esse tipo de jogo com meu clarick w eu não aguento #OOutroLadoDoParaiso https://t.co/SCI6lRrdrJ,-1,-1,-1,-1
2018-04-10 01:02:51,#OOutroLadoDoParaíso o autor então tá dizendo que a mulher que apanha de um homem deve dar uma 2° chance? É isto produção?,-1,0,-1,-1
2018-04-13 00:54:16,"É errado desejar a morte da Adriana?
#OOutroLadoDoParaiso",-1,-1,-1,-1
2018-04-10 00:34:57,Todo esse sacrifício pela a Adriana?#OOutroLadoDoParaiso,-1,0,-1,-1
2018-04-14 00:37:26,Zzzzzzzzzzz #OOutroLadoDoParaiso,-1,0,-1,-1
2018-04-11 01:35:49,"A Fabiana e o Renato tem que querer suco lá na casa do kray onde faz divisa com o inferno
#OOutroLadoDoParaiso",-1,0,-1,-1
2018-04-10 00:55:44,"AIIII ESSSA MULHER É  NOJEEEENTAAAAAA, BRUXAAAA #OOutroLadoDoParaiso",-1,-1,-1,-1
2018-04-14 00:56:38,"#OOutroLadoDoParaíso 
Gael é o mesmo caralho, não esquece essa merda",-1,-1,-1,-1
2018-04-14 00:57:11,#OOutroLadoDoParaíso namorado postiço? Fala sério né Gael ... Clara é do Patrick até o final !!!,-1,0,-1,-1
2018-04-14 01:20:17,Essa Stella já tá ZzzZzZz... #OOutroLadoDoParaíso,-1,0,-1,-1
2018-04-13 01:18:06,"Ai, tadinho do Amaro 
#OOutroLadoDoParaiso https://t.co/Vlmbv3lfJr",-1,-1,-1,-1
2018-04-10 01:05:06,Acho que essa novela ta acabando com a minha saúde. #OOutroLadoDoParaiso,-1,-1,-1,-1
2018-04-13 20:31:33,Jô é muito má😪. #OOutroLadoDoParaiso,-1,-1,-1,-1
2018-04-11 01:14:43,"Walcyr Carrasco esqueceu a relação de mãe e filho de Clara e Tomaz no churrasco 
#OOutroLadoaDoParaiso… https://t.co/lmfpeacMAW",-1,0,-1,-1
2018-04-14 00:26:05,q absurdo isso. #OOutroLadoDoParaiso,-1,-1,-1,-1
2018-04-12 00:14:33,"Sem paciência  pra  essa cegueira  da Adriana em relação à  Jô.
#OOutroLadoDoParaíso",-1,-1,-1,-1
2018-04-13 01:35:46,"#OOutroLadodoParaíso Essa novela tá ladeira abaixo,só salva a parte de Gael e Lívia,de resto tá um xarope https://t.co/5LZBLiT3S7",-1,-1,-1,-1
2018-04-11 00:44:37,"acho esse cast de #OOutroLadoDoParaíso uma bosta sinceramente ficou muito chato esse coiso de Samuel ""virando"" hete… https://t.co/8yUXp9y63k",-1,0,-1,-1
2018-04-12 00:15:25,"Essa Dri é um nojo 😒 
#OoutroLadoDoParaíso ...",-1,-1,-1,-1
2018-04-10 05:42:33,"Vocês não acreditam que as pessoas mudam?
Só cagam regra de ódio
#OOutroLadodoParaíso",-1,-1,-1,-1
2018-04-12 00:13:55,Essa Adriana tinha que fazer a passagem. Garota insuportável. #OOutroLadoDoParaiso,-1,-1,-1,-1
2018-04-12 00:13:10,Adriana insuportável #OOutroLadoDoParaíso,-1,-1,-1,-1
2018-04-12 00:36:25,gael meu filho vc precisa fazer advocacia em 4 temporadas de HTGWM pra aprender que n se pega em prova de crime sem… https://t.co/yKHctVs7qF,-1,-1,-1,-1
2018-04-12 00:24:29,Até tu Raquel contra o Patrick o q foi q ele te fez miga #OOutroLadoDoParaiso,-1,-1,-1,-1
2018-04-13 01:12:38,"Clara nem merece o Patrick, só faz o homem sofrer. #OOutroLadoDoParaiso",-1,-1,0,-1
2018-04-13 00:52:20,#OOutroLadoDoParaíso que mulher vaca,-1,-1,-1,-1
2018-04-13 01:16:57,"Ai tadinho do Amaro, poxaa 😢 #OOutroLadoDoParaíso",-1,-1,-1,-1
2018-04-12 00:03:03,Vocês não merecem o ícone do Patrick. #OOutroLadoDoParaíso,-1,-1,0,-1
2018-04-10 00:55:59,"“Esse órgão não vai vir, Pai”.

Esperamos que não. Sua chata. #OoutroLadoDoParaíso https://t.co/sstmAiwWGb",-1,0,-1,-1
2018-04-13 01:13:19,"Vc sempre chega na hora errada, Gael. Aliás, vc nem deveria chegar #OOutroLadoDoParaiso",-1,-1,-1,-1
2018-04-12 00:33:36,"Sophia pode ter o dinheiro que for, mas tem o quarto mais brega da novela toda. #OOutroLadoDoParaiso https://t.co/1avGzqcnSY",-1,-1,-1,-1
